recipe_id,ingredient_id,ingredient_name,quantity
26e59a61-4144-3208-b87d-6463b197e2e4,3397fef0-8e00-3b30-a3b2-13fb4d0d418a,Patate,750 g
26e59a61-4144-3208-b87d-6463b197e2e4,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,200 g
26e59a61-4144-3208-b87d-6463b197e2e4,ad79b8fb-9762-3494-a6e1-9240801a62e0,Brodo di carne,500 ml
26e59a61-4144-3208-b87d-6463b197e2e4,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
26e59a61-4144-3208-b87d-6463b197e2e4,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
26e59a61-4144-3208-b87d-6463b197e2e4,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,3 cucchiai
3c0f6bcd-cd62-3347-832f-202d2365e23c,eb7ec71e-659b-3bfa-be68-f16b51e8fe86,Carciofi mammole,(romaneschi) 6
3c0f6bcd-cd62-3347-832f-202d2365e23c,72b2aaf6-9423-33e8-9bb7-b3377d6bf51b,Mentuccia,1 mazzetto
3c0f6bcd-cd62-3347-832f-202d2365e23c,643c95ca-a6b8-3a46-b5e2-15370fe1bfed,Prezzemolo,1 mazzetto
3c0f6bcd-cd62-3347-832f-202d2365e23c,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,3 spicchi
3c0f6bcd-cd62-3347-832f-202d2365e23c,2bcede82-8f3e-30c6-ae49-5ae42584a47e,Vino bianco,170 g
3c0f6bcd-cd62-3347-832f-202d2365e23c,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
3c0f6bcd-cd62-3347-832f-202d2365e23c,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,(calda) q.b.
3c0f6bcd-cd62-3347-832f-202d2365e23c,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,(piuttosto abbondante) q.b.
3c0f6bcd-cd62-3347-832f-202d2365e23c,5e3b0bd3-a7e6-33c0-936e-f2f3f4ead032,Limoni,1
04f187b1-165a-36ca-bd66-e8d8710e63a4,dde69875-6ea2-3177-a0e8-fad42e922ada,Rucola,80 g
04f187b1-165a-36ca-bd66-e8d8710e63a4,44656a62-06cf-3a2f-b39d-9f17e1d5dde0,Avocado,maturo 1
04f187b1-165a-36ca-bd66-e8d8710e63a4,715264ea-e47b-3525-89a7-b26561b0d928,Pomodorini datterini,200 g
04f187b1-165a-36ca-bd66-e8d8710e63a4,7e69ecee-e1d5-31eb-92d9-fb14dfb440ec,Semi di zucca,20 g
04f187b1-165a-36ca-bd66-e8d8710e63a4,64f2b7e3-7d3c-32a7-9d30-8daa66bf29a7,Olive taggiasche,50 g
04f187b1-165a-36ca-bd66-e8d8710e63a4,d74a28b5-1e6a-3c4d-94f2-805aec387df5,Succo di limone,1
04f187b1-165a-36ca-bd66-e8d8710e63a4,d3cec5ea-554c-3be2-ab85-e909aeed2f46,Peperoncino fresco,2
04f187b1-165a-36ca-bd66-e8d8710e63a4,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,40 g
04f187b1-165a-36ca-bd66-e8d8710e63a4,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
04f187b1-165a-36ca-bd66-e8d8710e63a4,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,(facoltativo) q.b.
5e5d2024-cb23-39d3-b02b-da970926d9db,68108029-3e2a-3e50-aa4c-72f0ef6debb8,Caffè,330 g
5e5d2024-cb23-39d3-b02b-da970926d9db,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,300 g
5e5d2024-cb23-39d3-b02b-da970926d9db,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,200 g
5e5d2024-cb23-39d3-b02b-da970926d9db,b3dc3655-5eb3-3ef1-aad9-7cbd1d240c6f,Lievito in polvere per dolci,16 g
5e5d2024-cb23-39d3-b02b-da970926d9db,8b7230a4-f50c-347b-83b9-33920f627bd3,Olio di semi di girasole,90 g
5e5d2024-cb23-39d3-b02b-da970926d9db,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,q.b.
5e5d2024-cb23-39d3-b02b-da970926d9db,8b7230a4-f50c-347b-83b9-33920f627bd3,Olio di semi di girasole,q.b.
5e5d2024-cb23-39d3-b02b-da970926d9db,7e7eec09-72ab-35ae-8eb3-2748a37c1355,Zucchero a velo,120 g
5e5d2024-cb23-39d3-b02b-da970926d9db,68108029-3e2a-3e50-aa4c-72f0ef6debb8,Caffè,40 g
fc207396-4b78-3e4f-8989-a0ea57371cb9,8a351805-5f4e-302a-9625-4e7b981502f4,Sottofesa di vitello,( 8 fettine) 400 g
fc207396-4b78-3e4f-8989-a0ea57371cb9,0790d8f7-d6fc-30ae-bf0b-40182ec797a8,Prosciutto cotto,100 g
fc207396-4b78-3e4f-8989-a0ea57371cb9,1469a841-02d2-3d1c-9e48-d84a9f462409,Provola affumicata,100 g
fc207396-4b78-3e4f-8989-a0ea57371cb9,ec66f971-612a-3156-8fc0-64fb16216cae,Salvia,q.b.
fc207396-4b78-3e4f-8989-a0ea57371cb9,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,circa 30 g
fc207396-4b78-3e4f-8989-a0ea57371cb9,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
fc207396-4b78-3e4f-8989-a0ea57371cb9,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,30 g
fc207396-4b78-3e4f-8989-a0ea57371cb9,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
fc207396-4b78-3e4f-8989-a0ea57371cb9,2bcede82-8f3e-30c6-ae49-5ae42584a47e,Vino bianco,40 g
fc207396-4b78-3e4f-8989-a0ea57371cb9,cb95dccc-c65e-3aa1-a67a-141bce767bff,Timo,q.b.
fc207396-4b78-3e4f-8989-a0ea57371cb9,b3513445-f42a-3a53-82dc-2dc6782a6235,Rosmarino,q.b.
fc207396-4b78-3e4f-8989-a0ea57371cb9,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,50 g
fc207396-4b78-3e4f-8989-a0ea57371cb9,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,40 g
97f46754-18e6-381f-b896-dd07cf30de76,d52c6f26-8a8f-3361-a0a8-6f1451954ddb,Cioccolato fondente,200 g
97f46754-18e6-381f-b896-dd07cf30de76,fd9b74d9-680a-379c-855c-e121aa020b9c,Mascarpone,100 g
97f46754-18e6-381f-b896-dd07cf30de76,9abbcede-f2d2-3206-ba32-34fb4ef3fa9b,Cacao amaro in polvere,10 g
97f46754-18e6-381f-b896-dd07cf30de76,4be6355d-4063-3e1a-bbfc-2fe7a8049032,Cocco rapè,40 g
97f46754-18e6-381f-b896-dd07cf30de76,fcad441a-758d-3522-a6dc-e993b1b649dd,Granella di pistacchi,20 g
97f46754-18e6-381f-b896-dd07cf30de76,3f912298-51cc-33ce-b77f-fd965f45f6a5,Granella di nocciole,20 g
91c21f38-417c-3682-8543-6b2043cd97f3,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,100 g
91c21f38-417c-3682-8543-6b2043cd97f3,83018d97-ee5e-30bf-b288-07777a1a5f02,Farina Manitoba,100 g
91c21f38-417c-3682-8543-6b2043cd97f3,1fefae41-ede7-391f-bbd1-6c632b5ca971,Lievito di birra fresco,4 g
91c21f38-417c-3682-8543-6b2043cd97f3,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,(a temperatura ambiente) 120 g
91c21f38-417c-3682-8543-6b2043cd97f3,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,100 g
91c21f38-417c-3682-8543-6b2043cd97f3,83018d97-ee5e-30bf-b288-07777a1a5f02,Farina Manitoba,200 g
91c21f38-417c-3682-8543-6b2043cd97f3,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,80 g
91c21f38-417c-3682-8543-6b2043cd97f3,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,165 g
91c21f38-417c-3682-8543-6b2043cd97f3,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,100 g
91c21f38-417c-3682-8543-6b2043cd97f3,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,60 g
91c21f38-417c-3682-8543-6b2043cd97f3,1fefae41-ede7-391f-bbd1-6c632b5ca971,Lievito di birra fresco,4 g
91c21f38-417c-3682-8543-6b2043cd97f3,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,2 g
91c21f38-417c-3682-8543-6b2043cd97f3,3b1cbbdc-0622-3c96-82db-4f3d55001b64,Tuorli,1
91c21f38-417c-3682-8543-6b2043cd97f3,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,20 g
c33358ac-318c-336d-a7bc-4f4cab3ec042,02c9d881-10f8-365a-81b5-8f20c5afb025,Calamari,800 g
c33358ac-318c-336d-a7bc-4f4cab3ec042,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,200 g
c33358ac-318c-336d-a7bc-4f4cab3ec042,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
c33358ac-318c-336d-a7bc-4f4cab3ec042,d089fed3-a887-335d-8805-f488506b19fa,Olio di semi di arachide,1 l
3763becf-364f-3d2f-b580-69dcd3954f15,2dcfc617-c922-3849-8436-b47b9acde74d,Petto di pollo,in filetti 600 g
3763becf-364f-3d2f-b580-69dcd3954f15,0f2d65f2-a5ff-3953-92a5-e5c42c8ef89f,Olive verdi,denocciolate 30 g
3763becf-364f-3d2f-b580-69dcd3954f15,47a560a6-04ad-3730-9486-d09ad62b7680,Cetriolini sottaceto,60 g
3763becf-364f-3d2f-b580-69dcd3954f15,8c59e05d-5ab6-3180-8f4d-4aef99779964,Peperoni rossi,200 g
3763becf-364f-3d2f-b580-69dcd3954f15,805b900b-2993-38bc-ad7f-48dca2387d11,Sedano bianco,170 g
3763becf-364f-3d2f-b580-69dcd3954f15,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,150 g
3763becf-364f-3d2f-b580-69dcd3954f15,1640d9ba-56fc-3a26-a30f-c19e0285c930,Groviera,(o Edamer) 100 g
3763becf-364f-3d2f-b580-69dcd3954f15,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
3763becf-364f-3d2f-b580-69dcd3954f15,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
3763becf-364f-3d2f-b580-69dcd3954f15,d0d48297-f86a-35ca-950e-dd4882db7f80,Senape,delicata 15 g
3763becf-364f-3d2f-b580-69dcd3954f15,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
3763becf-364f-3d2f-b580-69dcd3954f15,5b37c859-6505-34a2-bb0a-0e6f576e6a7d,Aceto di vino bianco,20 g
3763becf-364f-3d2f-b580-69dcd3954f15,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,100 g
3763becf-364f-3d2f-b580-69dcd3954f15,943ce350-ef7c-3029-b48a-0e1b3d6d72d5,Maionese,120 g
9dd94af4-bec5-3c5e-8edc-b01afc2159f6,7de60cce-0abf-3453-a395-3a1e29e08e75,Fiocchi di avena,125 g
9dd94af4-bec5-3c5e-8edc-b01afc2159f6,4c3ad802-dbc0-34f6-8639-eb0c6135fef4,Farina integrale,125 g
9dd94af4-bec5-3c5e-8edc-b01afc2159f6,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,freddo 100 g
9dd94af4-bec5-3c5e-8edc-b01afc2159f6,b74224b4-6744-3afb-a95e-97461ce00f17,Zucchero muscovado,35 g
9dd94af4-bec5-3c5e-8edc-b01afc2159f6,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,35 g
9dd94af4-bec5-3c5e-8edc-b01afc2159f6,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,1 pizzico
9dd94af4-bec5-3c5e-8edc-b01afc2159f6,c3aa7614-4b75-3352-8622-06ef40811673,Mele Golden,200 g
9dd94af4-bec5-3c5e-8edc-b01afc2159f6,b74224b4-6744-3afb-a95e-97461ce00f17,Zucchero muscovado,20 g
9dd94af4-bec5-3c5e-8edc-b01afc2159f6,4d9baac1-2f03-3573-adc6-1fccc0bc9a6f,Cannella in polvere,q.b.
9dd94af4-bec5-3c5e-8edc-b01afc2159f6,3f912298-51cc-33ce-b77f-fd965f45f6a5,Granella di nocciole,20 g
b9a24ecb-c9df-3234-afdc-e258942561e7,7db0def2-978c-31aa-9d2f-5cc32a0d8274,Riso Arborio,250 g
b9a24ecb-c9df-3234-afdc-e258942561e7,8c59e05d-5ab6-3180-8f4d-4aef99779964,Peperoni rossi,1
b9a24ecb-c9df-3234-afdc-e258942561e7,250bd280-9030-3150-be1f-f3a493c0c3e2,Zucchine,130 g
b9a24ecb-c9df-3234-afdc-e258942561e7,eb05b21a-41de-30d6-a79d-288f4a479c5a,Pisellini,80 g
b9a24ecb-c9df-3234-afdc-e258942561e7,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,1
b9a24ecb-c9df-3234-afdc-e258942561e7,205456bd-86c9-3cb5-89d1-6daecdc66372,Sedano,1 costa
b9a24ecb-c9df-3234-afdc-e258942561e7,a99225e3-819d-3ae7-a7ba-abe4adb0cf93,Cipolle bianche,1
b9a24ecb-c9df-3234-afdc-e258942561e7,b1581cdd-0c4c-30c4-90f9-ad2a34b02dfb,Passata di pomodoro,100 g
b9a24ecb-c9df-3234-afdc-e258942561e7,f856a534-b5c1-3826-a891-2badccca32e0,Zafferano,1 bustina
b9a24ecb-c9df-3234-afdc-e258942561e7,2bbe9aa5-8cfb-31c9-aa64-645e7ed8d718,Paprika,½ cucchiaino
b9a24ecb-c9df-3234-afdc-e258942561e7,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
b9a24ecb-c9df-3234-afdc-e258942561e7,643c95ca-a6b8-3a46-b5e2-15370fe1bfed,Prezzemolo,da tritare 1 ciuffo
b9a24ecb-c9df-3234-afdc-e258942561e7,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
b9a24ecb-c9df-3234-afdc-e258942561e7,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
b9a24ecb-c9df-3234-afdc-e258942561e7,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,in camicia 1 spicchio
b9a24ecb-c9df-3234-afdc-e258942561e7,205456bd-86c9-3cb5-89d1-6daecdc66372,Sedano,1 costa
b9a24ecb-c9df-3234-afdc-e258942561e7,a99225e3-819d-3ae7-a7ba-abe4adb0cf93,Cipolle bianche,1
b9a24ecb-c9df-3234-afdc-e258942561e7,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,1
b9a24ecb-c9df-3234-afdc-e258942561e7,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,"1,5 l"
650d254b-333c-37c8-be26-92663318c9a3,a6c04d16-3174-3153-8eaf-c7ce952cb4fc,Nutella,300 g
650d254b-333c-37c8-be26-92663318c9a3,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,400 g
650d254b-333c-37c8-be26-92663318c9a3,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,400 g
650d254b-333c-37c8-be26-92663318c9a3,24ee97de-b31f-3efa-ac35-d4c39318c55c,Alcol puro,a 95° 150 g
33b4a6a2-563a-311c-882d-b6517cb8f585,2dcfc617-c922-3849-8436-b47b9acde74d,Petto di pollo,600 g
33b4a6a2-563a-311c-882d-b6517cb8f585,519152f8-66f0-356a-997c-dfa9f0a452f3,Gamberi,le code 350 g
33b4a6a2-563a-311c-882d-b6517cb8f585,80cd82f0-4c1b-33a2-80ed-ed2fae88dede,Curry,2 cucchiai
33b4a6a2-563a-311c-882d-b6517cb8f585,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,60 g
33b4a6a2-563a-311c-882d-b6517cb8f585,d5ec203d-45a5-3e67-b068-ae1e72bb2e3e,Cipolle,1
33b4a6a2-563a-311c-882d-b6517cb8f585,205456bd-86c9-3cb5-89d1-6daecdc66372,Sedano,2
33b4a6a2-563a-311c-882d-b6517cb8f585,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,2
33b4a6a2-563a-311c-882d-b6517cb8f585,fd5c63aa-3c45-3e20-b087-d6a94f1530e7,Yogurt greco,200 g
33b4a6a2-563a-311c-882d-b6517cb8f585,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
33b4a6a2-563a-311c-882d-b6517cb8f585,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,calda q.b.
33b4a6a2-563a-311c-882d-b6517cb8f585,73c0acb9-8bde-38a2-a5aa-32aa77f68551,Riso Basmati,240 g
33b4a6a2-563a-311c-882d-b6517cb8f585,d5ec203d-45a5-3e67-b068-ae1e72bb2e3e,Cipolle,1/2
33b4a6a2-563a-311c-882d-b6517cb8f585,2153e795-4fc5-30d5-ab4e-bdbba84e892f,Chiodi di garofano,8
33b4a6a2-563a-311c-882d-b6517cb8f585,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,40 g
33b4a6a2-563a-311c-882d-b6517cb8f585,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
33b4a6a2-563a-311c-882d-b6517cb8f585,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,calda 600 g
8fb69024-7a95-3d8b-93fa-f9467fdd50ae,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,a temperatura ambiente 4
378ae44c-dd17-3921-9d99-9a1c698ab7cc,7056f115-b893-3048-889e-00196879bf3c,Pasta Sfoglia,rettangolare 230 g
378ae44c-dd17-3921-9d99-9a1c698ab7cc,8a945da4-8ebb-39e0-bfe6-c992cb87cfb1,Melanzane,lunghe 400 g
378ae44c-dd17-3921-9d99-9a1c698ab7cc,2f17c2c9-e468-3a41-b8a2-f170cf79b868,Scamorza (provola),dolce 250 g
378ae44c-dd17-3921-9d99-9a1c698ab7cc,fb4551bc-15d3-3729-9c79-a6582feb9df0,Parmigiano Reggiano DOP,100 g
378ae44c-dd17-3921-9d99-9a1c698ab7cc,83334f37-cd65-3021-9d86-c96382c1246f,Pomodori secchi sott'olio,100 g
378ae44c-dd17-3921-9d99-9a1c698ab7cc,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
378ae44c-dd17-3921-9d99-9a1c698ab7cc,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
378ae44c-dd17-3921-9d99-9a1c698ab7cc,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
86057f5b-a498-33f5-8c70-76ef0a2b14ed,83018d97-ee5e-30bf-b288-07777a1a5f02,Farina Manitoba,20 g
86057f5b-a498-33f5-8c70-76ef0a2b14ed,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,30 g
86057f5b-a498-33f5-8c70-76ef0a2b14ed,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,60 g
86057f5b-a498-33f5-8c70-76ef0a2b14ed,83018d97-ee5e-30bf-b288-07777a1a5f02,Farina Manitoba,320 g
86057f5b-a498-33f5-8c70-76ef0a2b14ed,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,a temperatura ambiente 120 g
86057f5b-a498-33f5-8c70-76ef0a2b14ed,1fefae41-ede7-391f-bbd1-6c632b5ca971,Lievito di birra fresco,10 g
86057f5b-a498-33f5-8c70-76ef0a2b14ed,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,4 g
86057f5b-a498-33f5-8c70-76ef0a2b14ed,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,56 g
86057f5b-a498-33f5-8c70-76ef0a2b14ed,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,45 g
86057f5b-a498-33f5-8c70-76ef0a2b14ed,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,1
86057f5b-a498-33f5-8c70-76ef0a2b14ed,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,20 g
86057f5b-a498-33f5-8c70-76ef0a2b14ed,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,fuso q.b.
86057f5b-a498-33f5-8c70-76ef0a2b14ed,784db44f-4537-3a66-b2fc-f953c28b2c7a,Sale di maldon,a fiocchi q.b.
bf506a84-b95d-3fc5-86dc-4952d5605bdf,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,350 g
bf506a84-b95d-3fc5-86dc-4952d5605bdf,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,freddo 250 g
bf506a84-b95d-3fc5-86dc-4952d5605bdf,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,150 g
bf506a84-b95d-3fc5-86dc-4952d5605bdf,3b1cbbdc-0622-3c96-82db-4f3d55001b64,Tuorli,4
bf506a84-b95d-3fc5-86dc-4952d5605bdf,b3dc3655-5eb3-3ef1-aad9-7cbd1d240c6f,Lievito in polvere per dolci,8 g
bf506a84-b95d-3fc5-86dc-4952d5605bdf,334f3ff0-acc7-337e-979b-2187b2ec7b69,Vaniglia,½ bacca
bf506a84-b95d-3fc5-86dc-4952d5605bdf,be138436-6d19-3c73-96a0-d06d45106ed4,Scorza d'arancia,( o di limone) 1
bf506a84-b95d-3fc5-86dc-4952d5605bdf,b55aaeed-1e7e-3df2-b466-6741886b4886,Albumi,1
bf506a84-b95d-3fc5-86dc-4952d5605bdf,1117e0d7-7d9a-3a5d-a3c0-0f19a23a92f2,Zucchero di canna,q.b.
2c694543-59be-30e3-a46c-05a70218076f,cab4c5c9-11f9-3a4c-bc82-4519433fabd1,Polipetti,(già puliti) 1 kg
2c694543-59be-30e3-a46c-05a70218076f,2584a44f-7765-37f2-b50a-d43531d2d9da,Pomodori pelati,800 g
2c694543-59be-30e3-a46c-05a70218076f,27f3cab0-b13d-3f60-a00f-c25dac21d396,Peperoncino,essiccato q.b.
2c694543-59be-30e3-a46c-05a70218076f,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
2c694543-59be-30e3-a46c-05a70218076f,643c95ca-a6b8-3a46-b5e2-15370fe1bfed,Prezzemolo,1 ciuffo
2c694543-59be-30e3-a46c-05a70218076f,2bcede82-8f3e-30c6-ae49-5ae42584a47e,Vino bianco,50 g
2c694543-59be-30e3-a46c-05a70218076f,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,40 g
2c694543-59be-30e3-a46c-05a70218076f,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
2c694543-59be-30e3-a46c-05a70218076f,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
6dc6aae1-0ffd-3a1b-9f6c-9308ba2ce8fa,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,130 g
6dc6aae1-0ffd-3a1b-9f6c-9308ba2ce8fa,8582e408-07f2-3825-8b53-4e4a109bf2e2,Curcuma in polvere,40 g
6dc6aae1-0ffd-3a1b-9f6c-9308ba2ce8fa,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,1 pizzico
6dc6aae1-0ffd-3a1b-9f6c-9308ba2ce8fa,472a5a21-3eca-39c2-a694-b0af3bcd06a4,Latte,vegetale (di mandorla o soia) 150 g
6dc6aae1-0ffd-3a1b-9f6c-9308ba2ce8fa,be026cea-0799-3342-a4db-f7e0e515074a,Miele millefiori,1 cucchiaio
3c7d71e4-d9b8-36a4-892c-74fc19ffd1a9,b2a5a12c-00af-3ef6-955a-0925325944fb,Trofie,320 g
3c7d71e4-d9b8-36a4-892c-74fc19ffd1a9,250bd280-9030-3150-be1f-f3a493c0c3e2,Zucchine,600 g
3c7d71e4-d9b8-36a4-892c-74fc19ffd1a9,99b03f85-1be4-3931-9515-ba38f98310a6,Pancetta affumicata,160 g
3c7d71e4-d9b8-36a4-892c-74fc19ffd1a9,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
3c7d71e4-d9b8-36a4-892c-74fc19ffd1a9,6df8d955-1116-36f1-ba3a-50ddcfc2a9bf,Basilico,q.b.
3c7d71e4-d9b8-36a4-892c-74fc19ffd1a9,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,60 g
3c7d71e4-d9b8-36a4-892c-74fc19ffd1a9,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
3c7d71e4-d9b8-36a4-892c-74fc19ffd1a9,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,da pulire 170 g
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,160 g
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,615afb5f-4255-3e9d-ad73-faf5cbb1f243,Farina di mandorle,50 g
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,(circa 2) 130 g
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,1117e0d7-7d9a-3a5d-a3c0-0f19a23a92f2,Zucchero di canna,160 g
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,8b7230a4-f50c-347b-83b9-33920f627bd3,Olio di semi di girasole,100 g
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,e9d64fac-d42b-32b3-aba8-eaade105acb4,Scorza di limone,1
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,be138436-6d19-3c73-96a0-d06d45106ed4,Scorza d'arancia,1
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,b3dc3655-5eb3-3ef1-aad9-7cbd1d240c6f,Lievito in polvere per dolci,8 g
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,79894995-dcc9-3584-9fe4-fb88b811cfb6,Mandorle in scaglie,q.b.
4ba0c25c-bf01-353c-8074-45e6b9cf3ab6,7e7eec09-72ab-35ae-8eb3-2748a37c1355,Zucchero a velo,q.b.
f585240b-31df-3bd6-9f10-3e659e93f3ac,0ca6bd64-3476-3cc4-ad3c-da0b468f931e,Mezze Maniche Rigate,320 g
f585240b-31df-3bd6-9f10-3e659e93f3ac,6f294678-ef21-386e-9749-fe323e56822d,Pomodorini ciliegino,400 g
f585240b-31df-3bd6-9f10-3e659e93f3ac,5ca5b5a0-37c3-36ac-8d87-2db2a9a52016,Feta,200 g
f585240b-31df-3bd6-9f10-3e659e93f3ac,64f2b7e3-7d3c-32a7-9d30-8daa66bf29a7,Olive taggiasche,denocciolate 50 g
f585240b-31df-3bd6-9f10-3e659e93f3ac,6df8d955-1116-36f1-ba3a-50ddcfc2a9bf,Basilico,q.b.
f585240b-31df-3bd6-9f10-3e659e93f3ac,fb7ce2d2-c635-3269-b0e3-0a010b41031b,Origano,secco q.b.
f585240b-31df-3bd6-9f10-3e659e93f3ac,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
f585240b-31df-3bd6-9f10-3e659e93f3ac,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
4ca656be-c0d5-3f94-b615-646486b4c105,02f89a8d-5cef-3e87-be8e-0fe24cdb9263,Fusi di pollo,(circa 1 kg) 8
4ca656be-c0d5-3f94-b615-646486b4c105,99b03f85-1be4-3931-9515-ba38f98310a6,Pancetta affumicata,a fette sottili 150 g
